targettype,targetsize,targetimage,temperature,sizereport,imagereport,temperaturereport
WildAnimal,0.495742789,Others,96.60544782,0.481992452,Others,97.84283135
UAV,1.799260279,MilitaryFWA,71.9,1.809648835,MilitaryFWA,72.98643127
WildAnimal,0.51050071,Others,96.98477283,0.507086732,Others,96.70349985
FeatheredAnimal,0.419100454,Others,96.66220259,0.417655669,Others,98.37724248
WildAnimal,0.489590261,Others,96.6309099,0.489146842,Others,96.58037362
WildAnimal,0.512472092,Others,96.70561736,0.506564661,Others,95.09131797
WildAnimal,0.502281071,Others,96.65036116,0.507838259,Others,95.65869709
FeatheredAnimal,0.613826384,Others,96.73980944,0.602065682,Others,95.77303776
FeatheredAnimal,0.319734892,Others,96.83506959,0.322348184,Others,97.61014682
FeatheredAnimal,0.516930243,Others,96.71693053,0.518100344,Others,96.29957517
WildAnimal,1.571614956,Others,96.80252007,1.576076794,Others,97.86688985
WildAnimal,0.489590261,Others,96.6309099,0.490319758,Others,96.69488472
WildAnimal,0.512472092,Others,96.70561736,0.514147025,Others,96.12970734
WildAnimal,0.512472092,Others,96.70561736,0.506153461,Others,98.02092503
WildAnimal,0.512472092,Others,96.70561736,0.515515855,Others,96.76822641
WildAnimal,0.539146422,Others,96.90037445,0.537219006,Others,97.12626558
WildAnimal,0.470208838,Others,96.98772838,0.464462773,Others,95.99831069
FeatheredAnimal,0.319734892,Others,96.83506959,0.320026991,Others,96.39353711
FeatheredAnimal,0.613826384,Others,96.73980944,0.610160454,Others,97.12959329
WildAnimal,0.512472092,Others,96.70561736,0.513973725,Others,96.85086772
FeatheredAnimal,0.516930243,Others,96.71693053,0.514779763,Others,95.88904858
WildAnimal,0.539146422,Others,96.90037445,0.537109446,Others,97.05514004
Terrorist,2.124880995,HumanWithWeapon,96.94674693,2.087036907,HumanWithWeapon,96.47058289
WildAnimal,0.502281071,Others,96.65036116,0.509587628,Others,98.02090373
WildAnimal,0.470208838,Others,96.98772838,0.474791087,Others,96.89832763
WildAnimal,1.611819312,Others,96.91930208,1.614436725,Others,97.56168855
FeatheredAnimal,0.436686299,Others,96.91768593,0.437849631,Others,94.61195428
FeatheredAnimal,0.516930243,Others,96.71693053,0.516479028,HumanWithoutWeapon,96.72512305
FeatheredAnimal,0.319734892,Others,96.83506959,0.322566763,Others,97.34063185
FeatheredAnimal,0.319734892,Others,96.83506959,0.316570521,Others,95.73262082
FeatheredAnimal,0.516930243,Others,96.71693053,0.521935158,Others,96.96189264
FeatheredAnimal,0.516930243,Others,96.71693053,0.52154585,Others,96.58233809
FeatheredAnimal,0.396397954,Others,96.8600437,0.398536349,Others,96.75568779
FeatheredAnimal,0.419100454,Others,96.66220259,0.421478343,Others,97.4816615
WildAnimal,0.51050071,Others,96.98477283,0.521109961,Others,98.93237975
WildAnimal,0.51050071,Others,96.98477283,0.506789238,Others,97.05401268
WildAnimal,0.482668261,Others,96.96621886,0.481227907,Others,97.57487215
FeatheredAnimal,0.419100454,Others,96.66220259,0.430626906,Others,95.89073726
WildAnimal,0.516317545,Others,96.90316813,0.527746629,Others,96.2933735
FeatheredAnimal,0.516930243,Others,96.71693053,0.512656179,Others,97.47665871
WildAnimal,1.611819312,Others,96.91930208,1.647243124,Others,96.885012
FeatheredAnimal,0.319734892,Others,96.83506959,0.322029533,Others,94.45277663
FeatheredAnimal,0.516930243,Others,96.71693053,0.516375812,Others,97.09315198
FeatheredAnimal,0.516930243,Others,96.71693053,0.519461357,Others,96.6611477
FeatheredAnimal,0.613826384,Others,96.73980944,0.62559488,Others,93.54062817
WildAnimal,0.495742789,Others,96.60544782,0.480650106,Others,96.58326311
FeatheredAnimal,0.516930243,Others,96.71693053,0.519521428,Others,97.42134994
WildAnimal,0.502281071,Others,96.65036116,0.504499823,Others,97.49537006
WildAnimal,0.485952808,Others,96.80596995,0.482869035,Others,95.67500915
FeatheredAnimal,0.396397954,Others,96.8600437,0.397216991,Others,96.8990387
FeatheredAnimal,0.419100454,Others,96.66220259,0.41245098,Others,97.83269786
FeatheredAnimal,0.516930243,Others,96.71693053,0.51051497,Others,94.70438648
FeatheredAnimal,0.319734892,Others,96.83506959,0.321988209,Others,96.20679162
FeatheredAnimal,0.396397954,Others,96.8600437,0.396018352,Others,96.93691452
WildAnimal,0.470208838,Others,96.98772838,0.468442865,Others,97.64550334
WildAnimal,0.512472092,Others,96.70561736,0.517317391,Others,96.73691091
WildAnimal,0.539146422,Others,96.90037445,0.538615448,Others,97.06156119
WildAnimal,0.477593467,Others,96.95711348,0.477240115,Others,97.18935482
FeatheredAnimal,0.396397954,Others,96.8600437,0.390347532,Others,98.18674551
WildAnimal,0.512472092,Others,96.70561736,0.513183553,Others,96.750675
FeatheredAnimal,0.396397954,Others,96.8600437,0.399722062,Others,95.20386079
WildAnimal,0.512472092,Others,96.70561736,0.517745982,Others,95.82004431
UAV,1.799260279,MilitaryFWA,71.9,1.80438628,MilitaryFWA,71.24810314
FeatheredAnimal,0.581316127,Others,96.64405654,0.578213666,Others,97.59968243
WildAnimal,0.502281071,Others,96.65036116,0.509719659,Others,94.98410316
WildAnimal,0.495742789,Others,96.60544782,0.495120923,Others,96.83693491
WildAnimal,0.51050071,Others,96.98477283,0.503077463,Others,96.2020938
WildAnimal,1.611819312,Others,96.91930208,1.619431126,HumanWithWeapon,98.14185238
WildAnimal,0.485952808,Others,96.80596995,0.4803159,Others,95.32344975
FeatheredAnimal,0.396397954,Others,96.8600437,0.39557614,Others,97.02827973
FeatheredAnimal,0.516930243,Others,96.71693053,0.517154979,Others,95.81066492
FeatheredAnimal,0.613826384,Others,96.73980944,0.594100928,Others,94.77518263
FeatheredAnimal,0.396397954,Others,96.8600437,0.400090129,Others,97.23653848
WildAnimal,0.512472092,Others,96.70561736,0.514314755,Others,98.18524333
WildAnimal,0.485088864,Others,96.8366631,0.491666319,Others,97.46984352
FeatheredAnimal,0.613826384,Others,96.73980944,0.599526008,Others,98.57557812
WildAnimal,0.495742789,Others,96.60544782,0.481249201,Others,98.97991624
WildAnimal,1.611819312,Others,96.91930208,1.577936782,Others,97.01559968
WildAnimal,0.489590261,Others,96.6309099,0.488409461,Others,96.06200156
WildAnimal,0.51050071,Others,96.98477283,0.511267365,Others,97.78285302
WildAnimal,0.489590261,Others,96.6309099,0.486658262,Others,96.28825895
FeatheredAnimal,0.516930243,Others,96.71693053,0.515102551,Others,96.57324662
WildAnimal,0.489590261,Others,96.6309099,0.490468311,Others,96.70680081
FeatheredAnimal,0.545474605,Others,96.87645577,0.543197432,Others,97.063878
FeatheredAnimal,0.545474605,Others,96.87645577,0.546815105,Others,95.85151121
WildAnimal,0.495742789,Others,96.60544782,0.481865761,Others,94.37907247
WildAnimal,0.489590261,Others,96.6309099,0.494201762,Others,97.27794575
FeatheredAnimal,0.419100454,Others,96.66220259,0.423893727,Others,97.71430457
FeatheredAnimal,0.458181546,Others,96.85231802,0.45862416,Others,95.70338492
FeatheredAnimal,0.319734892,Others,96.83506959,0.332100019,Others,98.34608387
WildAnimal,0.502281071,Others,96.65036116,0.516064025,Others,96.84847545
FeatheredAnimal,0.396397954,Others,96.8600437,0.394717418,Others,96.55424911
FeatheredAnimal,0.419100454,Others,96.66220259,0.420335872,Others,95.85872382
WildAnimal,0.51050071,Others,96.98477283,0.513386915,Others,96.53670086
WildAnimal,0.489590261,Others,96.6309099,0.490510128,Others,96.83533641
FeatheredAnimal,0.319734892,Others,96.83506959,0.320231946,Others,96.23074747
WildAnimal,0.51050071,Others,96.98477283,0.507266607,Others,97.41209068
FeatheredAnimal,0.613826384,Others,96.73980944,0.612615419,Others,95.91090868
FeatheredAnimal,0.516930243,Others,96.71693053,0.517693131,Others,97.5669074
FeatheredAnimal,0.396397954,Others,96.8600437,0.391722451,Others,96.68352923
WildAnimal,0.495742789,Others,96.60544782,0.512318446,Others,98.83836712
WildAnimal,0.502281071,Others,96.65036116,0.494678341,Others,97.17821558
FeatheredAnimal,0.419100454,Others,96.66220259,0.411148104,Others,98.7060973
WildAnimal,0.489590261,Others,96.6309099,0.49027368,Others,96.61511439
FeatheredAnimal,0.319734892,Others,96.83506959,0.319546407,Others,97.05248828
WildAnimal,0.489590261,Others,96.6309099,0.489091813,Others,97.03838845
FeatheredAnimal,0.319734892,Others,96.83506959,0.320785872,Others,96.42638474
FeatheredAnimal,0.319734892,Others,96.83506959,0.318957872,Others,97.94986017
FeatheredAnimal,0.319734892,Others,96.83506959,0.322352696,Others,96.98826015
WildAnimal,0.539146422,Others,96.90037445,0.53930315,Others,97.1999944
WildAnimal,0.502281071,Others,96.65036116,0.499754516,Others,97.19430517
WildAnimal,0.539146422,Others,96.90037445,0.535239071,Others,97.8123543
FeatheredAnimal,0.396397954,Others,96.8600437,0.395469304,Others,97.33204839
FeatheredAnimal,0.319734892,Others,96.83506959,0.320608264,Others,96.59177294
Terrorist,2.124880995,HumanWithWeapon,96.94674693,2.090956827,HumanWithWeapon,97.35214467
FeatheredAnimal,0.396397954,Others,96.8600437,0.385496806,Others,97.62352161
FeatheredAnimal,0.396397954,Others,96.8600437,0.404265403,Others,97.85611225
WildAnimal,0.495742789,Others,96.60544782,0.487363335,Others,97.19104993
WildAnimal,0.482668261,Others,96.96621886,0.485481527,Others,97.34810569
WildAnimal,0.512472092,Others,96.70561736,0.507565378,Others,95.10137902
WildAnimal,0.502281071,Others,96.65036116,0.50339469,Others,98.15351837
FeatheredAnimal,0.613826384,Others,96.73980944,0.63790474,Others,96.21095003
WildAnimal,0.51050071,Others,96.98477283,0.513030134,Others,97.24981096
WildAnimal,0.51050071,Others,96.98477283,0.514065433,Others,96.74059213
FeatheredAnimal,0.319734892,Others,96.83506959,0.320374296,Others,96.52817667
WildAnimal,0.489590261,Others,96.6309099,0.490680439,Others,96.03917649
WildAnimal,0.495742789,Others,96.60544782,0.503289588,Others,96.65862553
WildAnimal,0.539146422,Others,96.90037445,0.536574222,CommercialWheeled,96.21709452
WildAnimal,0.470208838,Others,96.98772838,0.472552178,Others,95.69136748
WildAnimal,1.611819312,Others,96.91930208,1.614487646,Others,96.4580233
FeatheredAnimal,0.545474605,Others,96.87645577,0.531353879,Others,96.07715036
WildAnimal,0.539146422,Others,96.90037445,0.539549119,Others,96.61472497
FeatheredAnimal,0.396397954,Others,96.8600437,0.39488684,Others,97.10804891
WildAnimal,1.571614956,Others,96.80252007,1.581364778,Others,96.35179982
FeatheredAnimal,0.516930243,Others,96.71693053,0.518386096,Others,97.03655879
WildAnimal,0.470208838,Others,96.98772838,0.471194317,Others,96.66086639
WildAnimal,0.485952808,Others,96.80596995,0.474584414,CommercialFWA,96.942331
WildAnimal,0.516317545,Others,96.90316813,0.514501873,Others,96.39148448
FeatheredAnimal,0.458181546,Others,96.85231802,0.45682133,Others,95.9657891
FeatheredAnimal,0.516930243,Others,96.71693053,0.526597212,Others,97.48150224
FeatheredAnimal,0.396397954,Others,96.8600437,0.396059306,Others,96.48931147
FeatheredAnimal,0.396397954,Others,96.8600437,0.384631061,Others,95.93401492
WildAnimal,1.611819312,Others,96.91930208,1.631501859,Others,94.3383377
WildAnimal,0.470208838,Others,96.98772838,0.464247051,Others,96.61051421
FeatheredAnimal,0.319734892,Others,96.83506959,0.322628717,Others,99.67780615
WildAnimal,0.495742789,Others,96.60544782,0.490734949,Others,94.98220346
WildAnimal,0.482668261,Others,96.96621886,0.48992526,Others,99.52100794
FeatheredAnimal,0.396397954,Others,96.8600437,0.401267208,Others,95.95757226
FeatheredAnimal,0.319734892,Others,96.83506959,0.321390202,Others,97.09763286
WildAnimal,0.512472092,Others,96.70561736,0.51269226,Others,97.02648986
FeatheredAnimal,0.319734892,Others,96.83506959,0.322062589,Others,96.55061979
FeatheredAnimal,0.613826384,Others,96.73980944,0.614848229,Others,96.38723812
WildAnimal,1.571614956,Others,96.80252007,1.541046405,Others,95.56606219
WildAnimal,0.485088864,Others,96.8366631,0.481015905,Others,95.47940546
FeatheredAnimal,0.396397954,Others,96.8600437,0.394036288,Others,99.49018892
WildAnimal,1.571614956,Others,96.80252007,1.581231571,HumanWithoutWeapon,96.17572466
WildAnimal,0.51050071,Others,96.98477283,0.5089882,Others,96.51672254
FeatheredAnimal,0.516930243,Others,96.71693053,0.517990979,Others,96.98279941
WildAnimal,0.501947538,Others,96.77452206,0.503286026,Others,98.54404303
WildAnimal,0.512472092,Others,96.70561736,0.532798128,Others,96.31294751
WildAnimal,1.571614956,Others,96.80252007,1.565501227,Others,97.05529818
FeatheredAnimal,0.396397954,Others,96.8600437,0.391280783,Others,96.22926699
WildAnimal,0.512472092,Others,96.70561736,0.510347997,Others,96.54647283
WildAnimal,0.485952808,Others,96.80596995,0.497073459,Others,100.7268297
FeatheredAnimal,0.396397954,Others,96.8600437,0.394461146,Others,96.60546892
WildAnimal,0.470208838,Others,96.98772838,0.476705676,Others,95.90377009
FeatheredAnimal,0.396397954,Others,96.8600437,0.396887247,Others,96.77603417
WildAnimal,0.482668261,Others,96.96621886,0.475156384,Others,96.74784901
WildAnimal,0.502281071,Others,96.65036116,0.501255074,Others,94.35204852
FeatheredAnimal,0.436686299,Others,96.91768593,0.435978262,Others,94.66085808
WildAnimal,0.495742789,Others,96.60544782,0.495532892,Others,95.66535869
FeatheredAnimal,0.319734892,Others,96.83506959,0.317816609,Others,99.4853483
UAV,1.897914704,MilitaryFWA,72.2,1.891633539,MilitaryFWA,72.68093612
FeatheredAnimal,0.419100454,Others,96.66220259,0.427838074,Others,97.30449337
FeatheredAnimal,0.516930243,Others,96.71693053,0.518153226,Others,97.15044232
WildAnimal,0.51050071,Others,96.98477283,0.513808965,Others,96.78967328
WildAnimal,0.512472092,Others,96.70561736,0.510667363,Others,96.20531714
WildAnimal,1.611819312,Others,96.91930208,1.644787457,Others,101.9858846
FeatheredAnimal,0.319734892,Others,96.83506959,0.318820697,Others,95.96625832
WildAnimal,0.489590261,Others,96.6309099,0.487136641,Others,96.07386
FeatheredAnimal,0.396397954,Others,96.8600437,0.408848565,Others,96.73863199
FeatheredAnimal,0.516930243,Others,96.71693053,0.514903478,Others,96.92442129
WildAnimal,0.502281071,Others,96.65036116,0.500640256,Others,96.76365444
WildAnimal,0.512472092,Others,96.70561736,0.514342045,Others,95.43861769
FeatheredAnimal,0.396397954,Others,96.8600437,0.399224784,Others,97.13411723
FeatheredAnimal,0.516930243,Others,96.71693053,0.516476647,Others,95.79148193
FeatheredAnimal,0.396397954,Others,96.8600437,0.396092217,Others,96.54086535
FeatheredAnimal,0.419100454,Others,96.66220259,0.414260619,Others,95.0051449
WildAnimal,0.512472092,Others,96.70561736,0.511087201,Others,96.40762104
WildAnimal,0.51050071,Others,96.98477283,0.509127539,Others,97.26509762
WildAnimal,0.539146422,Others,96.90037445,0.540626551,Others,96.92757158
WildAnimal,0.51050071,Others,96.98477283,0.507303014,Others,96.74674059
WildAnimal,0.470208838,Others,96.98772838,0.460076995,Others,96.3664341
FeatheredAnimal,0.613826384,Others,96.73980944,0.617764539,CommercialTracked,96.97553102
WildAnimal,1.611819312,Others,96.91930208,1.609739929,Others,98.24735607
WildAnimal,0.489590261,Others,96.6309099,0.48679325,Others,96.47728958
FeatheredAnimal,0.396397954,Others,96.8600437,0.395808003,Others,96.26806341
FeatheredAnimal,0.396397954,Others,96.8600437,0.396592358,CommercialFWA,96.53857117
WildAnimal,0.502281071,Others,96.65036116,0.498942811,Others,96.15452384
FeatheredAnimal,0.396397954,Others,96.8600437,0.394421461,Others,96.49588798
FeatheredAnimal,0.319734892,Others,96.83506959,0.320274773,Others,96.67773619
FeatheredAnimal,0.545474605,Others,96.87645577,0.547993271,Others,97.20707374
WildAnimal,0.489590261,Others,96.6309099,0.4890706,Others,96.85544465
FeatheredAnimal,0.396397954,Others,96.8600437,0.394255838,Others,96.8885183
WildAnimal,0.489590261,Others,96.6309099,0.490439183,Others,97.06071332
WildAnimal,1.611819312,Others,96.91930208,1.598754886,Others,97.38287826
WildAnimal,0.512472092,Others,96.70561736,0.517469647,Others,96.61038074
FeatheredAnimal,0.613826384,Others,96.73980944,0.608481045,Others,96.70033316
WildAnimal,0.51050071,Others,96.98477283,0.510087715,Others,96.61094774
WildAnimal,1.611819312,Others,96.91930208,1.59024196,Others,98.11305584
WildAnimal,0.489590261,Others,96.6309099,0.492276682,Others,97.19056467
FeatheredAnimal,0.396397954,Others,96.8600437,0.397586851,Others,95.70517483
FeatheredAnimal,0.319734892,Others,96.83506959,0.313774614,Others,93.98457477
WildAnimal,0.485088864,Others,96.8366631,0.491330786,Others,95.80726367
FeatheredAnimal,0.319734892,Others,96.83506959,0.317387863,Others,96.21094161
FeatheredAnimal,0.396397954,Others,96.8600437,0.400853706,Others,97.31589186
FeatheredAnimal,0.545474605,Others,96.87645577,0.544638306,Others,96.73661886
FeatheredAnimal,0.319734892,Others,96.83506959,0.320542044,Others,97.11847585
FeatheredAnimal,0.396397954,Others,96.8600437,0.396983345,Others,96.65135036
FeatheredAnimal,0.419100454,Others,96.66220259,0.416800354,Others,96.7903659
FeatheredAnimal,0.396397954,Others,96.8600437,0.394245293,Others,97.46727425
FeatheredAnimal,0.396397954,Others,96.8600437,0.398110607,Others,99.12785395
FeatheredAnimal,0.458181546,Others,96.85231802,0.452552741,Others,96.03054473
WildAnimal,0.51050071,Others,96.98477283,0.514166214,Others,98.20605311
FeatheredAnimal,0.516930243,Others,96.71693053,0.519820594,Others,96.86520686
FeatheredAnimal,0.613826384,Others,96.73980944,0.605099512,Others,97.88281253
FeatheredAnimal,0.319734892,Others,96.83506959,0.320017521,Others,100.8827192
WildAnimal,0.512472092,Others,96.70561736,0.511653936,Others,97.78048144
WildAnimal,0.512472092,Others,96.70561736,0.506750711,Others,93.89709182
WildAnimal,0.51050071,Others,96.98477283,0.511398822,Others,97.26844517
FeatheredAnimal,0.396397954,Others,96.8600437,0.39614532,Others,96.81922757
WildAnimal,0.495742789,Others,96.60544782,0.502530057,Others,98.59917968
