SoundTypeReport_SG,g.s.t,COM_FWA_STY,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276
SoundTypeReport_SG,g.s.t,COM_FWA_MV,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276
SoundTypeReport_SG,g.s.t,HUMANWITHWEAPON_STYATK,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276
SoundTypeReport_SG,g.s.t,HUMANWITHWEAPON_MVATK,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276
SoundTypeReport_SG,g.s.t,HUMANWITHWEAPON_MV,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276
SoundTypeReport_SG,g.s.t,HUMANWITHOUTWEAPON_MV,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276,0.03448276
SoundTypeReport_SG,g.s.t,ANI_MV,0.0344827,0.0344827,0.0344827,0.0344827,0.0344827,0.0344827,0.0344827,0.0344827,0.0344827,0.0344827,0.0344827,0.0344827,0.0344827,0.0344827,0.0344827,0.0344827,0.0344827,0.0344827,0.0344827,0.0344827,0.0344827,0.0344827,0.0344827,0.0344827,0.0344827,0.0344827,0.0344827,0.0344827,0.0344827
,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SoundTypeReport_SG,g.s.t,MIL_TRK_STYATK,0.03448277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SoundTypeReport_SG,g.s.t,MIL_TRK_STY,0.03448277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SoundTypeReport_SG,g.s.t,MIL_TRK_MVATK,0.03448276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SoundTypeReport_SG,g.s.t,MIL_TRK_MV,0.03448276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SoundTypeReport_SG,g.s.t,COM_TRK_STY,0.03448276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SoundTypeReport_SG,g.s.t,COM_TRK_MV,0.03448276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SoundTypeReport_SG,g.s.t,MIL_WHL_STYATK,0.03448276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SoundTypeReport_SG,g.s.t,MIL_WHL_STY,0.03448276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SoundTypeReport_SG,g.s.t,MIL_WHL_MVATK,0.03448276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SoundTypeReport_SG,g.s.t,MIL_WHL_MV,0.03448276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SoundTypeReport_SG,g.s.t,COM_WHL_STY,0.03448276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SoundTypeReport_SG,g.s.t,COM_WHL_MV,0.03448276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SoundTypeReport_SG,g.s.t,MIL_RWA_STYATK,0.03448276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SoundTypeReport_SG,g.s.t,MIL_RWA_STY,0.03448276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SoundTypeReport_SG,g.s.t,MIL_RWA_MVATK,0.03448276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SoundTypeReport_SG,g.s.t,MIL_RWA_MV,0.03448276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SoundTypeReport_SG,g.s.t,COM_RWA_STY,0.03448276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SoundTypeReport_SG,g.s.t,COM_RWA_MV,0.03448276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SoundTypeReport_SG,g.s.t,MIL_FWA_STYATK,0.03448276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SoundTypeReport_SG,g.s.t,MIL_FWA_STY,0.03448276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SoundTypeReport_SG,g.s.t,MIL_FWA_MVATK,0.03448276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SoundTypeReport_SG,g.s.t,MIL_FWA_MV,0.03448276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SoundTypeReport_SG,g.s.t,COM_FWA_STY,0.03448276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SoundTypeReport_SG,g.s.t,COM_FWA_MV,0.03448276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SoundTypeReport_SG,g.s.t,HUMANWITHWEAPON_STYATK,0.03448276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SoundTypeReport_SG,g.s.t,HUMANWITHWEAPON_MVATK,0.03448276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SoundTypeReport_SG,g.s.t,HUMANWITHWEAPON_MV,0.03448276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SoundTypeReport_SG,g.s.t,HUMANWITHOUTWEAPON_MV,0.03448276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SoundTypeReport_SG,g.s.t,ANI_MV,0.0344827,,,,,,,,,,,,,,,,,,,,,,,,,,,,
